2001 XN254 ,OR , 14523 ,   893 , 11 28 57.39 2 17 15.97 , 0 0 0.01   0 0 0.13 , 19.671 , 22.0
1992 SK , I , 14270 ,   860 , 0 13 34.62 -1 13 21.72 , 0 0 0.0   0 0 0.02 , 19.971 , 20.5
2001 SO73 ,OR , 14523 ,   893 , 23 8 17.9 1 41 34.22 , 0 0 0.05   0 0 0.69 , 18.765 , 22.0
1987 SB , J , 12230 ,   751 , 23 55 34.85 -6 26 42.61 , 0 0 0.03   0 0 0.39 , 17.798 , 23.749465443631504
2000 SY2 , J ,  3649 ,   480 , 2 50 3.13 -23 42 52.67 , 0 0 0.03   0 0 0.38 , 16.357 , 23.583683487038268
2000 SY2 , I , 10955 ,   857 , 23 15 48.31 0 5 3.7 , 0 0 0.01   0 0 0.1 , 17.061 , 20.5
2001 KY66 ,OR , 14298 ,   393 , 17 46 33.86 -37 3 30.71 , 0 0 0.03   0 0 0.45 , 19.096 , 21.623712505420023
2000 LY27 , J ,  2331 ,   511 , 14 16 52.69 -25 45 22.1 , 0 0 0.05   0 0 0.76 , 17.568 , 23.5
2000 LY27 , J ,  2395 ,   579 , 14 17 55.44 -17 57 47.45 , 0 0 0.03   0 0 0.46 , 18.825 , 23.5
2000 LY27 ,OR , 14305 ,   390 , 16 24 52.2 -37 45 9.47 , 0 0 0.03   0 0 0.47 , 17.998 , 21.90102344244047
2000 BO28 ,OR , 12995 ,   857 , 11 10 36.32 0 1 32.88 , 0 0 0.06   0 0 0.91 , 19.218 , 22.043452632824014
1993 BX3 ,OR , 15311 ,   501 , 10 50 46.38 -23 58 50.95 , 0 0 0.09   0 0 1.38 , 16.749 , 22.043452632824014
2005 QC5 , J ,  4504 ,   292 , 0 4 25.3 -45 10 24.2 , 0 0 0.07   0 0 1.12 , 18.344 , 23.583683487038268
2006 KL21 , I , 10523 ,   192 , 23 58 8.55 -57 14 54.71 , 0 0 0.15   0 0 2.32 , 19.929 , 20.5
1991 VK , I , 13299 ,   893 , 11 31 2.36 0 11 53.99 , 0 0 0.0   0 0 0.02 , 19.289 , 20.5
1991 VK ,OR , 14982 ,   645 , 12 45 49.95 -16 6 49.9 , 0 0 0.0   0 0 0.05 , 18.755 , 22.0
2000 ED104 ,OR , 15340 ,   858 , 23 30 35.33 -2 29 11.72 , 0 0 0.01   0 0 0.11 , 19.74 , 22.083683487038268
2000 ED104 , I , 16466 ,   16A , 6 28 13.46 -79 44 58.52 , 0 0 0.02   0 0 0.37 , 18.99 , 20.5
1999 JD6 ,OR , 17311 ,   829 , 13 53 51.27 -2 40 27.41 , 0 0 0.0   0 0 0.05 , 19.108 , 22.0
1999 TF5 , J ,  4826 ,   218 , 12 18 29.99 -48 2 23.32 , 0 0 0.75   0 0 11.19 , 19.485 , 23.543452632824014
2001 QL142 , I , 17460 ,   855 , 22 37 10.92 -2 33 18.32 , 0 0 0.02   0 0 0.26 , 19.101 , 20.5
2012 OP4 , R ,  7477 ,   629 , 7 18 13.08 -13 39 38.45 , 0 0 0.41   0 0 6.14 , 17.798 , 22.027310937020445
2000 DK79 ,OR , 14323 ,   653 , 15 11 15.38 -13 11 53.84 , 0 0 0.01   0 0 0.2 , 19.483 , 22.0
2009 QJ9 , I , 18986 ,   49A , 23 0 26.04 -73 18 9.76 , 0 0 0.17   0 0 2.55 , 18.214 , 20.5
